1	1
0.933333	0.935507
0.871111	0.875266
0.813037	0.818805
0.758835	0.766092
0.708246	0.716659
0.661029	0.670537
0.616961	0.627254
0.57583	0.586903
0.537441	0.549001
0.501612	0.513703
0.468171	0.480507
0.43696	0.449636
0.407829	0.420555
0.38064	0.393562
0.355264	0.368081
0.33158	0.344484
0.309475	0.322149
0.288843	0.301531
0.269587	0.281945
0.251614	0.263938
0.23484	0.246753
0.219184	0.231038
0.204572	0.215948
0.190934	0.202245
0.178205	0.188982
0.166324	0.177047
0.155236	0.165376
0.144887	0.154997
0.135228	0.14471
0.126213	0.135702
0.117799	0.126616
0.109945	0.11882
0.102616	0.110774
0.0957746	0.10405
0.0893896	0.0969004
0.0834303	0.0911301
0.0778683	0.0847497
0.0726771	0.0798301
0.0678319	0.0741057
0.0633098	0.0699494
0.0590892	0.0647791
0.0551499	0.0613121
0.0514732	0.0566041
0.0480417	0.0537649
0.0448389	0.0494355
0.0418496	0.0471735
0.0390597	0.0431457
0.0364557	0.0414208
0.0340253	0.0376229
0.031757	0.0364044
0.0296398	0.032769
0.0276638	0.0320352
0.0258196	0.0284976
0.0240983	0.0282355
0.0224917	0.0247329
0.0209923	0.0249378
0.0195928	0.0214078
0.0182866	0.0220834
0.0170675	0.0184634
0.0159297	0.0196216
0.0148677	0.0158472
0.0138765	0.0175087
0.0129514	0.0135127
0.012088	0.015707
0.0112821	0.0114184
0.01053	0.0141845
0.00982797	0.00952714
0.00917278	0.0129143
0.00856126	0.00780524
0.00799051	0.0118736
0.00745781	0.0062221
0.00696062	0.0110439
0.00649658	0.00474957
0.00606347	0.0104107
0.00565924	0.00336148
0.00528196	0.00996246
0.00492983	0.00203316
0.00460117	0.00969138
0.00429443	0.000740972
0.00400813	0.00959258
0.00374092	-0.000538039
0.00349153	0.00966432
0.00325876	-0.00182662
0.00304151	0.00990787
0.00283874	-0.00314766
0.00264949	0.0103276
0.00247286	-0.00452467
0.002308	0.0109308
0.00215414	-0.00598212
0.00201053	0.0117285
0.00187649	-0.00754591
0.00175139	0.0127346
0.00163463	-0.00924386
0.00152566	0.0139671
0.00142395	-0.0111061
0.00132902	0.0154479
0.00124042	-0.0131659
0.00115772	0.0172034
0.00108054	-0.0154596
0.0010085	0.0192647
0.00094127	-0.0180283
0.000878519	0.0216684
0.000819951	-0.0209174
0.000765288	0.0244574
0.000714269	-0.0241784
0.000666651	0.0276812
0.000622207	-0.0278692
0.000580727	0.0313971
0.000542012	-0.0320555
0.000505878	0.0356711
0.000472152	-0.0368116
0.000440676	0.0405794
0.000411297	-0.0422222
0.000383877	0.046209
0.000358286	-0.0483834
0.0003344	0.0526601
0.000312107	-0.0554048
0.000291299	0.0600474
0.000271879	-0.0634111
0.000253754	0.0685022
0.000236837	-0.0725447
0.000221048	0.0781748
0.000206312	-0.082968
0.000192557	0.0892372
0.00017972	-0.0948663
0.000167739	0.101886
0.000156556	-0.108451
0.000146119	0.116346
0.000136378	-0.123964
0.000127286	0.132875
0.0001188	-0.141681
0.00011088	0.151766
0.000103488	-0.161916
9.65891e-05	0.173354
9.01498e-05	-0.18503
8.41398e-05	0.198025
7.85305e-05	-0.211433
7.32951e-05	0.226216
6.84088e-05	-0.241595
6.38482e-05	0.258429
5.95917e-05	-0.276053
5.56189e-05	0.295236
5.1911e-05	-0.315417
4.84502e-05	0.337291
4.52202e-05	-0.360389
4.22055e-05	0.385343
3.93918e-05	-0.411769
3.67657e-05	0.440246
3.43147e-05	-0.470468
