1.15915, 16.9906, 12.9837
1.9304, 16.9602, 12.9423
2.66322, 16.9565, 12.9647
3.36073, 16.9772, 13.047
4.02577, 17.0195, 13.1863
4.6609, 17.0802, 13.3797
5.26841, 17.156, 13.6249
5.85028, 17.2433, 13.9195
6.40823, 17.338, 14.2618
6.94369, 17.4362, 14.6497
7.45783, 17.5337, 15.0812
7.95154, 17.6263, 15.5544
8.42548, 17.7095, 16.0672
8.88004, 17.7791, 16.6173
9.3154, 17.8307, 17.202
9.73152, 17.86, 17.8186
10.1281, 17.863, 18.4638
10.5048, 17.8357, 19.1342
10.861, 17.7744, 19.8258
11.1959, 17.6758, 20.5345
11.5087, 17.5369, 21.2556
11.7984, 17.3552, 21.9842
12.064, 17.1287, 22.7152
12.3045, 16.856, 23.4431
12.5188, 16.5363, 24.1622
12.7059, 16.1697, 24.867
12.8649, 15.7566, 25.5517
12.9948, 15.2984, 26.2109
13.095, 14.7973, 26.839
13.1649, 14.2559, 27.4313
13.204, 13.6777, 27.9829
13.2122, 13.0665, 28.4898
13.1895, 12.4269, 28.9484
13.1361, 11.7636, 29.356
13.0525, 11.082, 29.7103
12.9393, 10.3872, 30.0098
12.7976, 9.68469, 30.2539
12.6284, 8.97985, 30.4426
12.4332, 8.27786, 30.5765
12.2134, 7.58367, 30.657
11.9708, 6.90192, 30.6859
11.7072, 6.23679, 30.6658
11.4244, 5.59206, 30.5993
11.1246, 4.97096, 30.4897
10.8098, 4.37622, 30.3404
10.482, 3.81007, 30.1549
10.1433, 3.27417, 29.9369
9.79572, 2.76972, 29.6899
9.44131, 2.29744, 29.4176
9.08196, 1.85762, 29.1235
8.71947, 1.45018, 28.8108
8.35558, 1.07467, 28.4827
7.9919, 0.73037, 28.142
7.6299, 0.416307, 27.7914
7.27097, 0.131309, 27.4334
6.91633, -0.125952, 27.0701
6.56709, -0.35692, 26.7034
6.22423, -0.563121, 26.3351
5.88862, -0.74613, 25.9666
5.56099, -0.907541, 25.5991
5.24196, -1.04895, 25.2338
4.93205, -1.17192, 24.8715
4.63168, -1.278, 24.513
4.34118, -1.36865, 24.1588
4.06077, -1.44531, 23.8094
3.79061, -1.50933, 23.4653
3.53079, -1.56199, 23.1266
3.28133, -1.60449, 22.7935
3.04218, -1.63797, 22.4661
2.81327, -1.66348, 22.1446
2.59446, -1.68198, 21.8288
2.38557, -1.69439, 21.5188
2.18639, -1.70153, 21.2145
1.99669, -1.70417, 20.9158
1.81621, -1.703, 20.6227
1.64467, -1.69865, 20.3349
1.48178, -1.69171, 20.0524
1.32722, -1.68268, 19.7751
1.18068, -1.67204, 19.5027
1.04184, -1.66022, 19.2352
0.910366, -1.64759, 18.9724
0.785934, -1.6345, 18.7143
0.668214, -1.62124, 18.4605
0.55688, -1.60808, 18.2111
0.451611, -1.59527, 17.9659
0.352087, -1.58301, 17.7248
0.257998, -1.57149, 17.4876
0.169039, -1.56086, 17.2543
0.0849104, -1.55128, 17.0248
0.00532445, -1.54286, 16.799
-0.0700003, -1.53571, 16.5767
-0.141336, -1.52993, 16.358
-0.208946, -1.52559, 16.1427
-0.273083, -1.52275, 15.9307
-0.333993, -1.52149, 15.722
-0.39191, -1.52184, 15.5165
-0.44706, -1.52385, 15.3142
-0.49966, -1.52756, 15.1149
-0.549918, -1.533, 14.9187
-0.598033, -1.54018, 14.7255
-0.644195, -1.54915, 14.5352
-0.688587, -1.5599, 14.3479
-0.731384, -1.57247, 14.1633
-0.77275, -1.58687, 13.9817
-0.812848, -1.60312, 13.8028
-0.851827, -1.62122, 13.6266
-0.889834, -1.6412, 13.4532
-0.927009, -1.66307, 13.2824
-0.963484, -1.68685, 13.1144
-0.999387, -1.71255, 12.949
-1.03484, -1.74019, 12.7862
-1.06996, -1.7698, 12.626
-1.10486, -1.8014, 12.4684
-1.13965, -1.83501, 12.3134
-1.17443, -1.87066, 12.161
-1.20931, -1.90838, 12.0111
-1.24437, -1.9482, 11.8638
-1.27972, -1.99016, 11.719
-1.31544, -2.03429, 11.5767
-1.35163, -2.08063, 11.437
-1.38837, -2.12923, 11.2999
-1.42575, -2.18014, 11.1653
-1.46384, -2.23341, 11.0332
-1.50273, -2.28909, 10.9037
-1.5425, -2.34723, 10.7768
-1.58323, -2.4079, 10.6526
-1.625, -2.47117, 10.5309
-1.66787, -2.53709, 10.4119
-1.71194, -2.60574, 10.2956
-1.75728, -2.67719, 10.182
-1.80396, -2.75152, 10.0711
-1.85206, -2.82882, 9.96306
-1.90166, -2.90915, 9.85785
-1.95284, -2.99262, 9.75553
-2.00567, -3.07931, 9.65616
-2.06023, -3.16932, 9.55981
-2.1166, -3.26275, 9.46655
-2.17487, -3.35968, 9.37646
-2.23511, -3.46023, 9.28961
-2.29741, -3.5645, 9.20611
-2.36185, -3.6726, 9.12604
-2.42851, -3.78464, 9.04952
-2.49749, -3.90073, 8.97667
-2.56887, -4.02098, 8.90761
-2.64273, -4.14551, 8.84248
-2.71917, -4.27442, 8.78142
-2.79829, -4.40785, 8.72459
-2.88016, -4.5459, 8.67216
-2.96489, -4.68869, 8.62432
-3.05257, -4.83633, 8.58126
-3.1433, -4.98893, 8.54319
-3.23717, -5.1466, 8.51034
-3.33427, -5.30944, 8.48294
-3.43472, -5.47754, 8.46125
-3.53859, -5.65101, 8.44554
-3.64599, -5.82993, 8.4361
-3.75701, -6.01436, 8.43324
-3.87176, -6.20437, 8.43728
-3.99031, -6.40001, 8.44858
-4.11276, -6.60131, 8.46749
-4.23919, -6.8083, 8.49441
-4.36969, -7.02097, 8.52973
-4.50434, -7.23929, 8.57389
-4.64321, -7.46323, 8.62733
-4.78637, -7.69269, 8.69052
-4.93386, -7.92757, 8.76395
-5.08575, -8.16773, 8.84812
-5.24207, -8.41298, 8.94357
-5.40285, -8.6631, 9.05082
-5.5681, -8.91782, 9.17045
-5.73782, -9.17681, 9.30302
-5.91199, -9.43969, 9.44912
-6.09057, -9.70602, 9.60932
-6.27351, -9.9753, 9.78422
-6.46072, -10.247, 9.9744
-6.65209, -10.5203, 10.1805
-6.84749, -10.7947, 10.4029
-7.04675, -11.0693, 10.6424
-7.24967, -11.3431, 10.8993
-7.45601, -11.6152, 11.1742
-7.66549, -11.8846, 11.4675
-7.87781, -12.1501, 11.7795
-8.09259, -12.4103, 12.1106
-8.30943, -12.6639, 12.461
-8.52788, -12.9096, 12.8307
-8.74743, -13.1457, 13.2197
-8.96752, -13.3707, 13.628
-9.18753, -13.5829, 14.0552
-9.40682, -13.7805, 14.5009
-9.62465, -13.9617, 14.9646
-9.84026, -14.1249, 15.4453
-10.0528, -14.2681, 15.9423
-10.2615, -14.3895, 16.4541
-10.4653, -14.4875, 16.9796
-10.6634, -14.5602, 17.5169
-10.8547, -14.6061, 18.0644
-11.0382, -14.6238, 18.6199
-11.2129, -14.6118, 19.1813
-11.3777, -14.5691, 19.746
-11.5317, -14.4947, 20.3115
-11.6737, -14.3881, 20.8749
-11.8028, -14.2486, 21.4334
-11.918, -14.0764, 21.9841
-12.0183, -13.8715, 22.5238
-12.103, -13.6346, 23.0496
-12.1712, -13.3665, 23.5583
-12.2223, -13.0683, 24.0472
-12.2557, -12.7417, 24.5134
-12.2708, -12.3884, 24.9543
-12.2673, -12.0106, 25.3674
-12.2451, -11.6107, 25.7505
-12.2039, -11.1913, 26.1018
-12.1438, -10.7551, 26.4198
-12.0651, -10.3051, 26.703
-11.968, -9.84431, 26.9508
-11.8529, -9.37581, 27.1624
-11.7205, -8.90262, 27.3377
-11.5714, -8.42775, 27.4769
-11.4064, -7.95411, 27.5804
-11.2264, -7.48446, 27.649
-11.0325, -7.02139, 27.6837
-10.8257, -6.56729, 27.6859
-10.6071, -6.12435, 27.6569
-10.3778, -5.69447, 27.5986
-10.1391, -5.27935, 27.5126
-9.89224, -4.8804, 27.4008
-9.63836, -4.49879, 27.2653
-9.37869, -4.13542, 27.108
-9.11442, -3.79098, 26.9309
-8.84672, -3.46591, 26.736
-8.57671, -3.16045, 26.5252
-8.30545, -2.87464, 26.3004
-8.03396, -2.60836, 26.0632
-7.7632, -2.36133, 25.8154
-7.49406, -2.13313, 25.5586
-7.22737, -1.92324, 25.2942
-6.96389, -1.73105, 25.0235
-6.7043, -1.55585, 24.7478
-6.44924, -1.39692, 24.4682
-6.19924, -1.25345, 24.1858
-5.95481, -1.12462, 23.9013
-5.71636, -1.00961, 23.6156
-5.48424, -0.907566, 23.3295
-5.25878, -0.81766, 23.0435
-5.04021, -0.739069, 22.7581
-4.82872, -0.670989, 22.474
-4.62447, -0.612643, 22.1914
-4.42757, -0.563279, 21.9106
-4.23806, -0.522181, 21.6321
-4.05598, -0.488666, 21.356
-3.88132, -0.462087, 21.0825
-3.71404, -0.441833, 20.8118
-3.55407, -0.427334, 20.544
-3.40133, -0.418056, 20.2791
-3.25571, -0.4135, 20.0174
-3.11707, -0.413206, 19.7588
-2.98527, -0.416749, 19.5034
-2.86016, -0.423738, 19.2512
-2.74157, -0.433815, 19.0022
-2.62933, -0.446652, 18.7564
-2.52324, -0.461954, 18.5137
-2.42313, -0.47945, 18.2743
-2.32881, -0.498899, 18.038
-2.24008, -0.520083, 17.8049
-2.15675, -0.542809, 17.5749
-2.07862, -0.566905, 17.3479
-2.00551, -0.592219, 17.124
-1.93723, -0.618619, 16.9032
-1.87359, -0.645991, 16.6853
-1.81441, -0.674234, 16.4703
-1.75951, -0.703266, 16.2583
-1.70873, -0.733016, 16.0491
-1.66189, -0.763428, 15.8428
-1.61883, -0.794456, 15.6393
-1.5794, -0.826066, 15.4386
-1.54345, -0.858232, 15.2407
-1.51083, -0.890938, 15.0454
-1.48141, -0.924176, 14.8529
-1.45506, -0.957947, 14.663
-1.43166, -0.992256, 14.4758
-1.41109, -1.02712, 14.2912
-1.39323, -1.06255, 14.1092
-1.37798, -1.09857, 13.9298
-1.36526, -1.13522, 13.7529
-1.35495, -1.17252, 13.5785
-1.34699, -1.21052, 13.4067
-1.34128, -1.24924, 13.2373
-1.33776, -1.28874, 13.0704
-1.33636, -1.32907, 12.906
-1.33701, -1.37027, 12.744
-1.33966, -1.4124, 12.5845
-1.34427, -1.45551, 12.4273
-1.35077, -1.49966, 12.2726
-1.35914, -1.54491, 12.1203
-1.36934, -1.59133, 11.9704
-1.38133, -1.63897, 11.8229
-1.3951, -1.68792, 11.6778
-1.41061, -1.73822, 11.535
-1.42785, -1.78997, 11.3947
-1.44682, -1.84322, 11.2567
-1.46749, -1.89806, 11.1212
-1.48987, -1.95456, 10.988
-1.51396, -2.01281, 10.8573
-1.53976, -2.07288, 10.729
-1.56728, -2.13486, 10.6031
-1.59652, -2.19883, 10.4797
-1.62751, -2.26489, 10.3588
-1.66027, -2.33313, 10.2403
-1.69481, -2.40363, 10.1244
-1.73116, -2.47649, 10.0111
-1.76935, -2.55182, 9.90036
-1.80942, -2.62971, 9.79226
-1.85139, -2.71026, 9.68683
-1.89532, -2.79358, 9.58414
-1.94123, -2.87977, 9.48422
-1.98919, -2.96895, 9.38715
-2.03923, -3.06123, 9.29298
-2.0914, -3.15672, 9.20179
-2.14578, -3.25554, 9.11364
-2.2024, -3.3578, 9.02864
-2.26134, -3.46363, 8.94686
-2.32265, -3.57315, 8.86842
-2.38641, -3.68649, 8.7934
-2.45268, -3.80377, 8.72194
-2.52154, -3.92511, 8.65416
-2.59306, -4.05065, 8.59018
-2.66733, -4.18051, 8.53017
-2.74441, -4.31482, 8.47427
-2.8244, -4.45372, 8.42266
-2.90737, -4.59732, 8.37552
-2.99342, -4.74575, 8.33305
-3.08263, -4.89914, 8.29544
-3.1751, -5.05761, 8.26293
-3.27092, -5.22127, 8.23576
-3.37017, -5.39023, 8.21418
-3.47295, -5.5646, 8.19847
-3.57936, -5.74448, 8.18891
-3.6895, -5.92995, 8.18582
-3.80344, -6.12108, 8.18952
-3.92129, -6.31796, 8.20037
-4.04314, -6.52062, 8.21872
-4.16907, -6.72909, 8.24497
-4.29917, -6.9434, 8.27953
-4.43352, -7.16354, 8.32284
-4.57219, -7.38946, 8.37534
-4.71527, -7.62112, 8.43752
-4.8628, -7.85841, 8.50987
-5.01484, -8.10123, 8.59291
-5.17145, -8.34939, 8.68717
-5.33265, -8.60269, 8.79322
-5.49846, -8.86089, 8.91163
-5.66889, -9.12366, 9.04299
-5.84393, -9.39066, 9.1879
-6.02355, -9.66146, 9.34697
-6.2077, -9.93556, 9.52081
-6.39631, -10.2124, 9.71005
-6.58927, -10.4914, 9.9153
-6.78647, -10.7718, 10.1371
-6.98774, -11.0527, 10.3762
-7.1929, -11.3334, 10.633
-7.40171, -11.6128, 10.908
-7.61392, -11.8899, 11.2018
-7.8292, -12.1634, 11.5147
-8.04721, -12.4321, 11.8471
-8.26755, -12.6947, 12.1993
-8.48976, -12.9496, 12.5714
-8.71336, -13.1953, 12.9634
-8.93777, -13.4302, 13.3754
-9.16239, -13.6525, 13.807
-9.38655, -13.8605, 14.258
-9.60953, -14.0523, 14.7276
-9.83056, -14.226, 15.2153
-10.0488, -14.3798, 15.72
-10.2633, -14.5117, 16.2407
-10.4733, -14.6199, 16.7758
-10.6777, -14.7025, 17.3239
-10.8754, -14.758, 17.8831
-11.0656, -14.7847, 18.4513
-11.247, -14.7811, 19.0263
-11.4186, -14.746, 19.6055
-11.5794, -14.6784, 20.1863
-11.7282, -14.5774, 20.7659
-11.864, -14.4427, 21.3412
-11.9857, -14.2739, 21.9092
-12.0925, -14.0712, 22.4667
-12.1833, -13.8351, 23.0106
-12.2574, -13.5664, 23.5377
-12.314, -13.2662, 24.0448
-12.3524, -12.9362, 24.5291
-12.3722, -12.5781, 24.9877
-12.3729, -12.1941, 25.4181
-12.3542, -11.7866, 25.8179
-12.3161, -11.3584, 26.1852
-12.2585, -10.9123, 26.5181
-12.1816, -10.4513, 26.8153
-12.0856, -9.97861, 27.0759
-11.971, -9.49742, 27.2991
-11.8384, -9.01092, 27.4848
-11.6885, -8.52226, 27.633
-11.5221, -8.03451, 27.7442
-11.3401, -7.55056, 27.8192
-11.1435, -7.07317, 27.859
-10.9334, -6.60487, 27.865
-10.711, -6.14793, 27.8387
-10.4775, -5.70442, 27.7817
-10.2341, -5.2761, 27.6961
-9.98215, -4.86448, 27.5838
-9.7228, -4.4708, 27.4468
-9.45736, -4.09601, 27.2873
-9.18707, -3.74085, 27.1072
-8.91314, -3.40578, 26.9088
-8.63672, -3.09105, 26.6939
-8.35893, -2.79672, 26.4645
-8.08084, -2.52264, 26.2226
-7.80343, -2.26853, 25.9697
-7.52765, -2.03395, 25.7076
-7.25434, -1.81834, 25.4378
-6.9843, -1.62106, 25.1616
-6.71824, -1.44138, 24.8804
-6.45682, -1.2785, 24.5953
-6.20059, -1.1316, 24.3074
-5.95007, -0.999809, 24.0176
-5.7057, -0.882256, 23.7267
-5.46784, -0.778059, 23.4354
-5.23681, -0.686341, 23.1445
-5.01287, -0.606241, 22.8544
-4.79621, -0.536917, 22.5656
-4.58698, -0.477555, 22.2785
-4.38529, -0.427372, 21.9935
-4.1912, -0.385618, 21.7108
-4.00474, -0.35158, 21.4308
-3.82588, -0.324585, 21.1535
-3.65459, -0.303999, 20.8791
-3.49079, -0.289225, 20.6078
-3.3344, -0.279709, 20.3397
-3.18528, -0.274935, 20.0748
-3.04331, -0.274424, 19.8132
-2.90834, -0.277736, 19.5548
-2.7802, -0.284465, 19.2998
-2.65871, -0.294241, 19.0481
-2.54369, -0.306725, 18.7996
-2.43495, -0.321609, 18.5545
-2.33229, -0.338617, 18.3127
-2.23551, -0.357497, 18.0741
-2.14442, -0.378026, 17.8387
-2.05881, -0.400002, 17.6065
-1.97847, -0.423248, 17.3774
